#Time,Time_usec,ProducerName,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,HardwareCorrupted,AnonHugePages,ShmemHugePages,ShmemPmdMapped,CmaTotal,CmaFree,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,DirectMap4k,DirectMap2M,DirectMap1G
1727406520.501623,501623,372418a1ffc9,1,0,0,115386068,97868312,110473536,2080292,7599304,0,7580580,3978952,1885372,36036,5695208,3942916,256,256,2097148,2097148,1276,0,1880472,632496,41512,4813972,3932372,881600,45856,60316,0,0,0,59790180,17098352,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406521.001273,1273,372418a1ffc9,1,0,0,115386068,97868460,110473688,2080292,7599308,0,7580436,3978956,1885228,36036,5695208,3942920,256,256,2097148,2097148,1280,0,1880284,632496,41512,4813972,3932372,881600,45840,60276,0,0,0,59790180,17098352,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406521.502297,502297,372418a1ffc9,1,0,0,115386068,97868156,110473384,2080300,7599300,0,7580560,3978956,1885352,36036,5695208,3942920,256,256,2097148,2097148,1280,0,1880368,632544,41512,4813984,3932372,881612,45840,60272,0,0,0,59790180,17098352,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406522.000967,967,372418a1ffc9,1,0,0,115386068,97868528,110473764,2080304,7599312,0,7580688,3978960,1885476,36036,5695212,3942924,256,256,2097148,2097148,1288,0,1880532,632544,41512,4813992,3932372,881620,45840,60264,0,0,0,59790180,17084928,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406522.502061,502061,372418a1ffc9,1,0,0,115386068,97868412,110473652,2080312,7599316,0,7580552,3978964,1885340,36036,5695212,3942928,256,256,2097148,2097148,1288,0,1880296,632392,41512,4813992,3932372,881620,45824,60172,0,0,0,59790180,17084928,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406523.000712,712,372418a1ffc9,1,0,0,115386068,97868668,110473912,2080312,7599320,0,7580552,3978968,1885340,36036,5695212,3942932,256,256,2097148,2097148,1288,0,1880320,632392,41512,4813992,3932372,881620,45824,60172,0,0,0,59790180,17084928,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406523.501729,501729,372418a1ffc9,1,0,0,115386068,97869172,110474420,2080316,7599324,0,7580360,3978972,1885148,36036,5695212,3942936,256,256,2097148,2097148,1288,0,1879900,632464,41512,4813992,3932372,881620,45872,60300,0,0,0,59790180,17084928,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406524.001395,1395,372418a1ffc9,1,0,0,115386068,97869428,110474680,2080324,7599320,0,7580124,3978976,1884912,36036,5695212,3942940,256,256,2097148,2097148,1288,0,1879616,632240,41512,4813992,3932372,881620,45872,60128,0,0,0,59790180,17083260,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406524.501469,501469,372418a1ffc9,1,0,0,115386068,97868504,110473756,2080332,7599312,0,7580940,3978976,1885728,36036,5695212,3942940,256,256,2097148,2097148,1288,4,1880460,632252,41512,4813992,3932372,881620,45936,60132,0,0,0,59790180,17084808,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406525.001134,1134,372418a1ffc9,1,0,0,115386068,97867632,110473096,2080340,7599308,0,7580896,3978972,1885676,36036,5695220,3942936,256,256,2097148,2097148,1288,4,1880476,632164,41512,4814676,3932580,882096,45968,60132,0,0,0,59790180,17081792,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406525.502161,502161,372418a1ffc9,1,0,0,115386068,97867508,110472972,2080340,7599308,0,7581136,3978972,1885916,36036,5695220,3942936,256,256,2097148,2097148,1288,4,1880716,632300,41512,4814676,3932580,882096,45952,60164,0,0,0,59790180,17081792,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406526.000830,830,372418a1ffc9,1,0,0,115386068,97867880,110473344,2080344,7599304,0,7580716,3978972,1885496,36036,5695220,3942936,256,256,2097148,2097148,1288,4,1880148,632300,41512,4814692,3932580,882112,45968,60372,0,0,0,59790180,17082428,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406526.501928,501928,372418a1ffc9,1,0,0,115386068,97867616,110473080,2080356,7599292,0,7580512,3978972,1885292,36036,5695220,3942936,256,256,2097148,2097148,1288,4,1879536,631944,41512,4814692,3932580,882112,45872,60104,0,0,0,59790180,17082428,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406527.001598,1598,372418a1ffc9,1,0,0,115386068,97867616,110473080,2080364,7599284,0,7580864,3978972,1885644,36036,5695220,3942936,256,256,2097148,2097148,1288,4,1879628,631956,41512,4814692,3932580,882112,45920,60348,0,0,0,59790180,17088360,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406527.501632,501632,372418a1ffc9,1,0,0,115386068,97868600,110474140,2080364,7599356,0,7580632,3979000,1885368,36036,5695264,3942964,256,256,2097148,2097148,1212,0,1880476,632520,41512,4814752,3932584,882168,45904,60424,0,0,0,59790180,17088360,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406528.001306,1306,372418a1ffc9,1,0,0,115386068,97868220,110473764,2080364,7599360,0,7580572,3979016,1885308,36048,5695264,3942968,256,256,2097148,2097148,1212,0,1880360,632508,41512,4814776,3932584,882192,45840,60312,0,0,0,59790180,17089816,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406528.502330,502330,372418a1ffc9,1,0,0,115386068,97868288,110473836,2080364,7599368,0,7580984,3979020,1885720,36048,5695264,3942972,256,256,2097148,2097148,1216,0,1880824,632556,41512,4814776,3932584,882192,45920,60452,0,0,0,59790180,17086416,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406529.000985,985,372418a1ffc9,1,0,0,115386068,97867612,110473308,2080368,7599372,0,7580540,3979024,1885276,36048,5695264,3942976,256,256,2097148,2097148,1216,0,1880456,632492,41512,4815132,3932728,882404,45904,60368,0,0,0,59790180,17093864,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406529.502026,502026,372418a1ffc9,1,0,0,115386068,97868208,110473908,2080368,7599376,0,7580612,3979028,1885348,36048,5695264,3942980,256,256,2097148,2097148,1216,0,1880384,632512,41512,4815140,3932728,882412,45840,60276,0,0,0,59790180,17093864,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406530.000663,663,372418a1ffc9,1,0,0,115386068,97868104,110473808,2080368,7599380,0,7580420,3979032,1885156,36048,5695264,3942984,256,256,2097148,2097148,1216,0,1880336,632512,41512,4815236,3932728,882508,45904,60412,0,0,0,59790180,17099068,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406530.501678,501678,372418a1ffc9,1,0,0,115386068,97867616,110473320,2080376,7599372,0,7580564,3979032,1885300,36048,5695264,3942984,256,256,2097148,2097148,1216,0,1880408,632480,41512,4815236,3932728,882508,45840,60076,0,0,0,59790180,17098040,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406531.001313,1313,372418a1ffc9,1,0,0,115386068,97867360,110473068,2080376,7599376,0,7580264,3979036,1885000,36048,5695264,3942988,256,256,2097148,2097148,1216,0,1879984,632480,41512,4815244,3932728,882516,45792,59960,0,0,0,59790180,17098040,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406531.502334,502334,372418a1ffc9,1,0,0,115386068,97868080,110473792,2080380,7599380,0,7579320,3979040,1884056,36048,5695264,3942992,256,256,2097148,2097148,1220,0,1879124,632512,41512,4815244,3932728,882516,45776,59984,0,0,0,59790180,17098040,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406532.000996,996,372418a1ffc9,1,0,0,115386068,97867940,110473656,2080384,7599392,0,7579604,3979044,1884340,36048,5695264,3942996,256,256,2097148,2097148,1220,0,1879484,632548,41512,4815244,3932728,882516,45808,60272,0,0,0,59790180,17098040,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406532.502109,502109,372418a1ffc9,1,0,0,115386068,97867568,110473284,2080384,7599392,0,7580592,3979044,1885328,36048,5695264,3942996,256,256,2097148,2097148,1220,0,1880260,632644,41512,4815244,3932728,882516,45824,60180,0,0,0,59790180,17099056,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406533.000770,770,372418a1ffc9,1,0,0,115386068,97867700,110473416,2080384,7599392,0,7580592,3979044,1885328,36048,5695264,3942996,256,256,2097148,2097148,1220,0,1880272,632644,41512,4815244,3932728,882516,45824,60180,0,0,0,59790180,17099056,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406533.501782,501782,372418a1ffc9,1,0,0,115386068,97868476,110474248,2080388,7599392,0,7580304,3979048,1884988,36048,5695316,3943000,256,256,2097148,2097148,1224,0,1879828,632536,41512,4815252,3932728,882524,45744,59976,0,0,0,59790180,17099056,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406534.001523,1523,372418a1ffc9,1,0,0,115386068,97813384,110419192,2080396,7602104,0,7639436,3981756,1944112,38728,5695324,3943028,256,256,2097148,2097148,1228,0,1940180,635160,44200,4816000,3932728,883272,48080,61300,0,0,0,59790180,17305956,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406534.501526,501526,372418a1ffc9,1,0,0,115386068,97876368,110482180,2080396,7599224,0,7578660,3978916,1883336,35884,5695324,3943032,256,256,2097148,2097148,1228,0,1878112,632524,41316,4815596,3932728,882868,46688,60516,0,0,0,59790180,17068724,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406535.001169,1169,372418a1ffc9,1,0,0,115386068,97876492,110482304,2080404,7599224,0,7578688,3978916,1883364,35884,5695324,3943032,256,256,2097148,2097148,1228,0,1878112,632524,41316,4815596,3932728,882868,46688,60516,0,0,0,59790180,17068724,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406535.502201,502201,372418a1ffc9,1,0,0,115386068,97875232,110481056,2080404,7599424,0,7580452,3979084,1885120,36048,5695332,3943036,256,256,2097148,2097148,1228,0,1880236,632504,41512,4815484,3932728,882756,45792,60260,0,0,0,59790180,17068724,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406536.000839,839,372418a1ffc9,1,0,0,115386068,97875264,110481092,2080404,7599428,0,7580448,3979088,1885116,36048,5695332,3943040,256,256,2097148,2097148,1228,0,1880240,632504,41512,4815484,3932728,882756,45792,60260,0,0,0,59790180,17068724,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406536.501836,501836,372418a1ffc9,1,0,0,115386068,97874472,110480304,2080412,7599432,0,7580432,3979092,1885100,36048,5695332,3943044,256,256,2097148,2097148,1228,0,1879932,632332,41512,4815484,3932728,882756,45856,60380,0,0,0,59790180,17069160,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406537.001525,1525,372418a1ffc9,1,0,0,115386068,97874612,110480444,2080412,7599432,0,7580432,3979092,1885100,36048,5695332,3943044,256,256,2097148,2097148,1228,0,1879944,632332,41512,4815484,3932728,882756,45856,60380,0,0,0,59790180,17069160,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406537.501538,501538,372418a1ffc9,1,0,0,115386068,97874480,110480316,2080412,7599436,0,7580520,3979096,1885188,36048,5695332,3943048,256,256,2097148,2097148,1228,0,1879948,632296,41512,4815484,3932728,882756,45840,60344,0,0,0,59790180,17069160,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406538.001199,1199,372418a1ffc9,1,0,0,115386068,97874612,110480464,2080420,7599440,0,7580528,3979104,1885188,36048,5695340,3943056,256,256,2097148,2097148,1228,0,1879968,632296,41512,4815484,3932728,882756,45840,60344,0,0,0,59790180,17069160,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406538.502215,502215,372418a1ffc9,1,0,0,115386068,97874852,110480708,2080420,7599444,0,7580016,3979108,1884676,36048,5695340,3943060,256,256,2097148,2097148,1228,0,1879184,632284,41512,4815484,3932728,882756,45824,60308,0,0,0,59790180,17061184,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406539.000865,865,372418a1ffc9,1,0,0,115386068,97874852,110480708,2080424,7599440,0,7580016,3979108,1884676,36048,5695340,3943060,256,256,2097148,2097148,1228,0,1879184,632284,41512,4815484,3932728,882756,45824,60308,0,0,0,59790180,17061184,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406539.501912,501912,372418a1ffc9,1,0,0,115386068,97875224,110481080,2080436,7599428,0,7580000,3979108,1884660,36048,5695340,3943060,256,256,2097148,2097148,1228,0,1879228,632308,41512,4815484,3932728,882756,45808,60296,0,0,0,59790180,17061184,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406540.001577,1577,372418a1ffc9,1,0,0,115386068,97875356,110481212,2080444,7599420,0,7580000,3979108,1884660,36048,5695340,3943060,256,256,2097148,2097148,1228,0,1879228,632308,41512,4815484,3932728,882756,45808,60296,0,0,0,59790180,17061184,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406540.501584,501584,372418a1ffc9,1,0,0,115386068,97875356,110481212,2080452,7599412,0,7579720,3979108,1884380,36048,5695340,3943060,256,256,2097148,2097148,1228,0,1879116,631928,41512,4815484,3932728,882756,45760,59956,0,0,0,59790180,17061084,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
1727406541.001235,1235,372418a1ffc9,1,0,0,115386068,97875488,110481344,2080452,7599412,0,7579720,3979108,1884380,36048,5695340,3943060,256,256,2097148,2097148,1228,0,1879120,631928,41512,4815484,3932728,882756,45760,59956,0,0,0,59790180,17061084,34359738367,0,0,0,0,0,0,0,0,0,0,0,0,2048,1582648,30820352,102760448
